t,distance,lead_angle,light_time,az_error,el_error,total_error,pat_state,cmd_az,cmd_el,actual_az,actual_el
0.0,68899.88357368349,0.0,0.0,4.6674273548430456e-05,-1.3029530871193698e-05,4.8458812263582196e-05,2,0.783219706976261,0.004923917983742708,0.783219706976261,0.004923917983742708
0.05,68899.41615596326,0.0,0.0,5.0427615455928e-05,-6.352077000486983e-06,5.082610827902392e-05,2,0.7832164694688734,0.004930561945620611,0.7832164694688734,0.004930561945620611
0.1,68898.94864067344,0.0,0.0,4.8550386532730805e-05,1.0348924311717744e-05,4.9641114682158695e-05,2,0.7832075998346228,0.004947229447928424,0.7832075998346228,0.004947229447928424
0.15000000000000002,68898.48102781748,0.0,0.0,-1.85649235319163e-05,4.591650832238767e-06,1.912432072286748e-05,3,0.7831334905631582,0.004941438668464474,0.7831334905631582,0.004941438668464474
0.2,68898.01331739893,0.0,0.0,-7.139471824846311e-08,5.4395299908265374e-05,5.439534676161122e-05,3,0.7831450460472069,0.004947420588127233,0.7831449885744587,0.004991208804553386
0.25,68897.54550942125,0.0,0.0,6.237479704451765e-05,-2.2002643306570473e-05,6.614175397448224e-05,3,0.7831502263379079,0.004932217492729036,0.783201004925844,0.004482604967811372
0.3,68897.07760388797,0.0,0.0,1.7449152835746773e-05,4.670175121621739e-05,4.9855054922712824e-05,3,0.7831341553334412,0.004945691335912055,0.782651586855946,0.0061920242318384165
0.35,68896.60960080256,0.0,0.0,5.815609614212569e-05,-3.015315162635014e-05,6.550835115841208e-05,3,0.7831350057555267,0.004930437587146999,0.7842285848256734,0.004432220799297544
0.39999999999999997,68896.14150016855,0.0,0.0,4.0036735723725236e-05,-2.3923063645615167e-05,4.663960957816404e-05,3,0.7831241799573946,0.00493176967912195,0.7833974866051272,-0.0015351535538578095
0.44999999999999996,68895.67330198946,0.0,0.0,-5.6124540918078836e-06,-3.1116064580227754e-06,6.417299718905148e-06,3,0.7831080748830168,0.004935913980645024,0.775431625705912,0.023654382848167975
0.49999999999999994,68895.20500626873,0.0,0.0,3.809311825231365e-05,-4.243985141684937e-05,5.70282968925866e-05,3,0.783109620676853,0.00492822697601485,0.8000225064116636,0.001747604921612838
0.5499999999999999,68894.73661300993,0.0,0.0,-2.382206844342427e-06,-1.4927641466089964e-05,1.5116527021421303e-05,3,0.7830945311114305,0.004933770494291438,0.7919508320060195,-0.108345678175981
0.6,68894.2681222165,0.0,0.0,-1.3802243672422776e-05,-2.797379847966318e-05,3.119351425815534e-05,3,0.7830853081474085,0.00493126756299338,0.6589082113322067,-0.09347951964750599
0.65,68893.79953389202,0.0,0.0,-4.2928903721373146e-05,7.462497132746174e-05,8.609167857780106e-05,3,0.7830726879355653,0.004951380616193974,0.6508478824786956,0.04650228380077326
0.7000000000000001,68893.33084803993,0.0,0.0,-2.692652874880519e-05,-5.233707571813094e-06,2.743045106095571e-05,3,0.7830690119623335,0.004935401466103403,0.7678326811036881,0.31130162979340176
0.7500000000000001,68892.86206466379,0.0,0.0,7.666985515342173e-05,-5.067673282034644e-05,9.190428683468169e-05,3,0.7830823352524093,0.004926532654848199,1.0099050721810516,0.4511353914326599
0.8000000000000002,68892.39318376708,0.0,0.0,3.2337301775098304e-05,-6.697004933095552e-06,3.3023491050579165e-05,3,0.7830662928611968,0.0049353284886047245,1.126829532764535,0.4660585758180779
