t,distance,lead_angle,light_time,az_error,el_error,total_error,pat_state,cmd_az,cmd_el,actual_az,actual_el
0.0,68899.88357368349,1.781871733926481e-05,0.00022983173034684363,2.20491059241823e-05,2.540402233163104e-05,3.3638183997977945e-05,2,0.7831950818086367,0.004962351536945533,0.7831950818086367,0.004962351536945533
0.05,68899.41615596326,1.7818655032593428e-05,0.00022982687370268513,2.5806326126032175e-05,3.2074380834233064e-05,4.116712734722388e-05,2,0.7831918481795435,0.004968988403455331,0.7831918481795435,0.004968988403455331
0.1,68898.94864067344,1.7818511726422427e-05,0.00022982160340365805,2.3924208722547746e-05,4.878047648941997e-05,5.433141494140277e-05,2,0.7831829736568127,0.004985661000106127,0.7831829736568127,0.004985661000106127
0.15000000000000002,68898.48102781748,1.7817196994280886e-05,0.00022982225768269026,-4.319144670839048e-05,4.302590940641164e-05,6.096498953508051e-05,2,0.7831088640399817,0.004979872927038647,0.7831088640399817,0.004979872927038647
0.2,68898.01331739893,1.781735277329759e-05,0.0002298243170441311,-2.468992364312861e-05,9.282574506547497e-05,9.605316900792015e-05,2,0.7831203700455338,0.005029639249710596,0.7831203700455338,0.005029639249710596
0.25,68897.54550942125,1.7818362188319525e-05,0.0002298215040714605,3.775214789791814e-05,1.6422426095915807e-05,4.1169415222736665e-05,2,0.7831758150434085,0.004953202410769275,0.7831758150434085,0.004953202410769275
0.3,68897.07760388797,1.7817452471153507e-05,0.0002298190047884877,-7.177157175464188e-06,8.513182074834733e-05,8.543382520436539e-05,2,0.7831238871084744,0.005021878278456248,0.7831238871084744,0.005021878278456248
0.35,68896.60960080256,1.781808180099398e-05,0.0002298097917379453,3.3523319228234705e-05,8.275793676380122e-06,3.4529721879160046e-05,2,0.783157587398783,0.004944988717429607,0.783157587398783,0.004944988717429607
0.39999999999999997,68896.14150016855,1.781764563416186e-05,0.00022981102694349104,1.5402874642966857e-05,1.4508392947957041e-05,2.1159915245559962e-05,3,0.783132465211828,0.0049511877757617605,0.783132465211828,0.0049511877757617605
0.44999999999999996,68895.67330198946,1.781671095499466e-05,0.000229806794582579,-3.0245935745520924e-05,3.532734142176145e-05,4.650631872178105e-05,3,0.7831041610810294,0.0049435346664443115,0.7830798131027543,0.004971973176288829
0.49999999999999994,68895.20500626873,1.7817377697813867e-05,0.00022980425232284657,1.3454779536292705e-05,-4.004376890743601e-06,1.4038024314459722e-05,3,0.7831058290951468,0.004935654789770771,0.7833568138765364,0.004651931061158956
0.5499999999999999,68894.73661300993,1.7816530244699263e-05,0.00022981176372075253,-2.701891537570944e-05,2.349829757041129e-05,3.580770555044466e-05,3,0.7830908630393038,0.004941004271254256,0.7823873164016076,0.005663276124522358
0.6,68894.2681222165,1.781622490244894e-05,0.0002298109704386663,-3.844323478485734e-05,1.046126400342396e-05,3.984118905445719e-05,3,0.7830817624237212,0.0049383109893331,0.7833458912469659,0.004888697982653475
0.65,68893.79953389202,1.781553942119347e-05,0.00022980670873652405,-6.756382880956924e-05,0.00011305827705841969,0.00013170818112337278,3,0.7830692665997082,0.004958231524654614,0.7870254933585221,0.0005529215550694085
0.7000000000000001,68893.33084803993,1.7815751300034095e-05,0.00022980676501988133,-5.156952336016207e-05,3.32043042744869e-05,6.133466851583215e-05,3,0.7830657122275448,0.004942061125727879,0.772033979045584,0.015229540414625476
0.7500000000000001,68892.86206466379,1.7817452471153507e-05,0.00022979806133475303,5.202923460279063e-05,-1.2236583468033975e-05,5.344880941912914e-05,3,0.7830791591955357,0.004933000541227116,0.7839355674877919,0.009145597141181194
0.8000000000000002,68892.39318376708,1.7816536476119273e-05,0.00022978676027749875,7.696737050810754e-06,3.173777126865441e-05,3.2657707916060925e-05,3,0.783063240018312,0.004941603126472521,0.8518264029392324,-0.07146431815178204
0.8500000000000002,68891.9242053533,1.7816636178543005e-05,0.00022980729867708537,1.9870267693233856e-05,1.9056593610466271e-06,1.9961439722653218e-05,3,0.7830585596224346,0.004935593571963574,0.7947737428622278,-0.027148039918374604
0.9000000000000002,68891.45512942597,1.7816268523090807e-05,0.00022981176801208943,4.439981369563917e-06,3.702525256605617e-05,3.729051839465796e-05,3,0.7830484340579151,0.004942398753530561,0.6126934774115768,0.1422331900131649
0.9500000000000003,68890.98595598862,1.781557058000454e-05,0.00022979488368326316,-2.6747002831450928e-05,3.515500241922653e-05,4.4173253848471105e-05,3,0.7830353115320203,0.004941815310661268,0.5555974537063275,0.1865774300943359
1.0000000000000002,68890.51668504473,1.781648039326073e-05,0.0002297853191716732,3.086823099751612e-05,3.4463698760526205e-05,4.626655614125943e-05,3,0.7830396598168012,0.0049414711066498055,0.6235902306623471,0.10592284911503694
1.0500000000000003,68890.04731659786,1.7815564348246687e-05,0.0002297801524915216,-1.6188745283862715e-05,6.62061386385096e-06,1.7490225893338337e-05,3,0.783023307387639,0.00493583575482105,0.8164783338514539,-0.09975888365249419
1.1000000000000003,68889.57785065146,1.7815383626320687e-05,0.00022979481836209775,-1.849584026392126e-05,3.7268316671084344e-05,4.160557095587938e-05,3,0.7830159149133694,0.00494174531502934,1.1344111853650194,-0.39729596429407893
1.1500000000000004,68889.10828720909,1.781567028783375e-05,0.00022979561276864312,3.6446056304040297e-06,3.912237002068851e-05,3.929176741044923e-05,3,0.783013299688162,0.0049418868680806095,1.327368482862576,-0.5698618385921201
1.2000000000000004,68888.63862627426,1.7815302612448407e-05,0.0002297847018841887,-9.147134428455495e-06,-1.633937346584395e-05,1.872552251630275e-05,3,0.7830037604275403,0.004930842563501329,1.3952908466172556,-0.617485028693978
1.2500000000000004,68888.16886785046,1.7814934929474756e-05,0.00022978857056754357,-2.4336830050208924e-05,6.81638758319664e-05,7.23781407976779e-05,3,0.7829938159673193,0.004947368734296712,1.3382108108594075,-0.5399682538099875
1.3000000000000005,68887.69901194121,1.7816094039882537e-05,0.00022979721646725103,4.930790421664444e-05,2.8370341630268997e-05,5.688713125528441e-05,3,0.7830012686123998,0.004939234509023797,1.156219607974443,-0.33757577571653574
1.3500000000000005,68887.22905855007,1.7814772897280827e-05,0.00022979208900295457,-1.797363062472357e-05,6.555157928935917e-05,6.797103019053883e-05,3,0.7829808708542868,0.004946309324953891,0.8490874772633243,-0.010106322858204043
1.4000000000000006,68886.75900768049,1.7815389858141756e-05,0.00022976739116080156,1.976320705165957e-05,3.931475616152959e-05,4.400266361264162e-05,3,0.7829812865294025,0.004940831705852352,0.4170603633676368,0.4422997119323508
1.4500000000000006,68886.28885933604,1.7814498685595232e-05,0.00022977504848335753,-2.1588352507984077e-05,-2.137578781351117e-06,2.16939209700659e-05,3,0.7829660897257414,0.004932518239090612,0.10995415951758603,0.7696905312041187
1.5000000000000007,68885.81861352021,1.7814536078346352e-05,0.00022978087117855487,-1.215321039349515e-05,4.197635965382494e-05,4.370028938869652e-05,3,0.782961001529537,0.004941097450317844,-0.07210125918795829,0.9721669167422701
1.5500000000000007,68885.34827023657,1.7815383626320687e-05,0.00022978318213330313,4.0231951097480234e-05,5.290168417970351e-06,4.057826722520975e-05,3,0.7829642398541916,0.004933700059617615,-0.12911372943133492,1.049562502143801
1.6000000000000008,68884.87782948859,1.7814130986028562e-05,0.00022977663212040783,-2.2174368238703224e-05,1.6680120905489433e-05,2.7747595214853412e-05,3,0.7829448303570281,0.0049358609409005895,-0.061240992712788045,1.0020061636820565
