acquisition_time_s,first_track_time_s,tracking_rms_urad,tracking_max_urad,tracking_mean_urad,availability_pct,mean_distance_km,mean_lead_angle_urad,mean_light_time_ms,algorithm
0.0,0.15000000000000002,52.12344506950345,181.28626017753598,46.38085067204841,99.97500000000001,64.14745418949578,0.0,0.0,naive
0.0,0.15000000000000002,61.94127125847615,189.56526756533628,56.0498693696004,99.97500000000001,64.14745418949578,0.0,0.21396861720401594,light_time
0.0,0.44999999999999996,46.146776387402845,173.85956747857784,40.84500880620066,99.925,64.14745418949578,16.274790203971143,0.21397680906435074,lead_ahead
0.0,0.39999999999999997,56.89867628702036,164.9656423981516,50.88211245028094,99.93333333333332,64.14745418949578,16.274438428096534,0.21397377545149907,predictive
